"Load #","Last Free Day","Total Weight","Container #","Chassis #","APT","Approved Date","Available Date","BOL/BKG","BOOKING #","Billing Date","Billing Note","Branch","Broker Hold","CSR","Caller Booking No","Carrier Hold","S101 - DRAYAGE (ALL-IN)","S100 - DRAYAGE","S108 - CHASSIS","S211 - TRANSLOAD","S132 - OVERWEIGHT","S128 - HAZMAT","S114 - CREDIT","S131 - OFF-HIRE REPOSITIONING","S122 - DROP CHARGE","S152 - PREPULL","S163 - YARD DAYS","S104 - FUEL","S159 - TRI-AXLE","S107 - BONDED MOVE","S162 - YARD PULL","S120 - DRY RUN","S141 - PERMIT","Charge Set Status","Chassis Size","Chassis Type","Cheque Number","Commodity","Container Size","Container Type","Created By","Created By Date","Current Location","Custom","Customer","Cut","Deliver Load Arrived","Deliver Load Enroute","Delivery Location","Discharged Date","Dispatched By","Driver","Driver Note","Drop Container Arrived","Drop Container Enroute","ETA","Empty Date","Freight","Gray Chassis #","Gray Container #","Graypool Chassis #","Graypool Container #","Hazmat","Hook Chassis","Hook Chassis Arrived","Hook Chassis Enroute","Hook Container Arrived","Hook Container Enroute","House BOL","Ingate Date","Is Ready To Return","Load Completed At","Move","Load Notes","Move Assigned Date","Next Address","Other References","Outgate Date","Over Weight","PICKUP","PCS","PICKUP #","PO #","Paid Amount","Pallets","Payment Date","Per Diem Free Day","Pick Up Location","Pick up #","Pricing Total","Pull Container Arrived","Pull Container Enroute","Purchase Order #","Reference #","Remaining Amount","Reservation #","Return","Return #","Return Container Arrived","Return Container Enroute","Return Location","SSL","Seal #","Shipment","Status","Stop Off Arrived","Stop Off Enroute","Temperature","Terminal Address","Terminate Chassis","Terminate Chassis Arrived","Terminate Chassis Enroute","Total Amount","Total Distance","Vessel Name","Voyage","Warehouse Address","Yard Note"
"THWK_M135149","02/19/26","31349","UACU8598940","NAPZ233051","02/17/26 08:00 AM","","02/16/26 02:01 PM","HAM251290627","","","","","No","","","No","","750","40","","","150","","","","","","","","","","","","DRAFT","","","","Sternoil ","40'","ST","Joel","02/12/26 04:04 PM","FENCE-LINE **NO CHECK IN NEEDED**","RELEASED","Landstar Ranger Inc","","02/17/26 08:12 AM","02/17/26 05:09 AM","Gattefosse","02/12/26 01:15 PM","Rosalia Lopez","Jose Escobar (combo plates)","pick up  PIN Number: 18283689","02/17/26 04:56 PM, 02/16/26 04:09 PM","02/17/26 09:11 AM, 02/16/26 04:09 PM","02/11/26 07:00 PM","02/17/26","RELEASED","","","","","true","","","",", 02/17/26 05:08 AM",", 02/17/26 05:04 AM","","","Yes","","IMPORT","","","IMS  / COOPER PORTS OF AMERICA","","02/16/26 03:41 PM","No","02/16/26 12:00 AM","","","","0","","","02/20/26","BARBOURS CUT TERMINALS","","940","02/16/26 02:39 PM","02/16/26 02:30 PM","","6339020","0","","","","","","IMS  / COOPER PORTS OF AMERICA","HAPAG","","","DROPPED","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","940","316.46","MAK","606E","1010 East Park Avenue, Lufkin, TX 75901, US",""
"THWK_M135147","","37419.02","MOFU5808877","","","","","","","","","","No","","","No","","380","40","","","","","","","","","","","","","","","DRAFT","","","","Resin ","40'","ST","Joel","02/12/26 03:19 PM","","","Kintetsu World Express","","","","HERMANN FOWARDING C/O AGC CHEMICALS","","","","","","","02/21/26 12:00 AM","","","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","UP HOUSTON","","420","","","","J139210","0","","","","","","","ONE","","","PENDING","","","","6800 Kirkpatrick Blvd, Houston, TX 77028, US","","","","420","12.98","Yusen Terminal,CA: 2026-02-17T13:38:00-08:00-Interchange Receipt ZZZZ","","3520 East Sam Houston Parkway North, Channelview, TX 77530, US",""
"THWK_E135145","","0","JXJU3285307","THAC302","02/17/26 12:00 AM","","02/16/26 06:51 PM","","ZIMUIAH986219","","cannot bill wt- appt time wasnt entered in load","","No","","","No","","1350","","","","","","","","","","","","","","","","DRAFT","20'","TRI-AXLE","","","20'","ST","Joel","02/12/26 03:11 PM","FENCE-LINE **NO CHECK IN NEEDED**","","Anderson Trucking Services  (ATS)","","02/17/26 08:31 AM","02/17/26 02:30 AM","Maxi- Lift","","Edgar Lazo","John Jenkins, Harry Johnson","","02/17/26 05:27 PM, 02/16/26 06:51 PM","02/17/26 05:27 PM, 02/16/26 06:51 PM","","","","","","","","false","","","",", 02/17/26 02:26 AM",", 02/17/26 02:26 AM","","","Yes","","EXPORT","WT   arrived at 0830","","BAYPORT TERMINAL","","","No","02/16/26 12:00 AM","","","","0","","","02/19/26","IMS  / Cooper Ports of America","","1350","02/16/26 06:51 PM","02/16/26 06:51 PM","","10233203","0","","","","","","BAYPORT TERMINAL","ZIM","UL7664064","","DROPPED","","","","918 N Broadway St, La Porte, TX 77571, US","","","","1350","605.91","LCA","32S","16400 Midway Road, Addison, TX 75001, US",""
"THWK_E135144","02/18/26","0","NYKU3739156","napz233064","02/18/26 10:00 AM","","02/12/26 03:05 PM","","24311971","","","","No","","","No","","1300","120","","","","","","","","","","","100","","","","DRAFT","","","","","20'","ST","Joel","02/12/26 03:00 PM","FENCE-LINE **NO CHECK IN NEEDED**","","GLOBAL CARGO","02/20/26 04:00 PM","","","Sanden International Inc","","Edgar Lazo","Tyron  ""Ron"" Dillard, Reginald Brandon (Combo Plates)","empty pick up PIN Number: 18300601","02/17/26 11:15 AM","02/17/26 10:30 AM","","","","","","","","false","","","","","","","","No","","EXPORT","","02/18/26 02:00 AM","SANDEN INTERNATIONAL INC","","","No","02/17/26 12:00 AM","","#47873/47408/47409","","0","","","02/23/26","BAYPORT TERMINAL","","1520","02/17/26 10:21 AM","02/17/26 09:44 AM","","SSEGC042458","0","","","","","","BARBOURS CUT TERMINALS","HAPAG","","","DROPPED","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","1520","606.94","PAL","2608S","601 Sanden Boulevard, Wylie, TX 75098, US",""
"THWK_M135142","","42000","MSNU7876037","","","","","KM019692","","","","","No","","","No","","360","40","","","","","","","","","","","","","","","DRAFT","","","","Rosemary ","40'","HC","Joel","02/12/26 02:46 PM","","HOLD","FREIGHT TEC","","","","Westore Frozen","","","","","","","03/01/26 03:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","400","","","","943324","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","400","31.07","GHN","MG608E","2304 Reed Road, Houston, TX 77051, US",""
"THWK_M135141","","42000","MSCU5446178","","","","","KM019692","","","","","No","","","No","","360","40","","","","","","","","","","","","","","","DRAFT","","","","Rosemary ","40'","HC","Joel","02/12/26 02:46 PM","","HOLD","FREIGHT TEC","","","","Westore Frozen","","","","","","","03/01/26 03:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","400","","","","943326","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","400","31.07","GHN","MG608E","2304 Reed Road, Houston, TX 77051, US",""
"THWK_M135140","","42000","CAIU9029075","","","","","KM019692","","","","","No","","","No","","360","40","","","","","","","","","","","","","","","DRAFT","","","","Rosemary ","40'","HC","Joel","02/12/26 02:45 PM","","HOLD","FREIGHT TEC","","","","Westore Frozen","","","","","","","03/01/26 03:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","400","","","","943328","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","400","31.07","GHN","MG608E","2304 Reed Road, Houston, TX 77051, US",""
"THWK_M135139","","42000","MSBU7098015","","","","","KM019692","","","","","No","","","No","","360","40","","","","","","","","","","","","","","","DRAFT","","","","Rosemary ","40'","HC","Joel","02/12/26 02:45 PM","","HOLD","FREIGHT TEC","","","","Westore Frozen","","","","","","","03/01/26 03:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","400","","","","943329","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","400","31.07","GHN","MG608E","2304 Reed Road, Houston, TX 77051, US",""
"THWK_M135138","02/23/26","42000","HAMU1618805","","02/18/26 11:00 AM","","02/16/26 09:40 PM","DUR251120651","","","","","No","","","No","","360","40","","","","","","","","","","","","","","","DRAFT","","","","paprika","40'","HC","Joel","02/12/26 02:40 PM","","RELEASED","FREIGHT TEC","","","","Westore Frozen","02/16/26 09:30 PM","Edgar Lazo","Roel Lujano","","","","02/16/26 03:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","02/17/26 05:41 PM","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","400","","","","951514","0","","","","","","","HAPAG","","","DISPATCHED","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","400","26.83","COL","607E","2304 Reed Road, Houston, TX 77051, US",""
"THWK_M135137","02/23/26","42000","FANU3815451","","02/19/26 11:00 AM","","02/16/26 09:43 PM","DUR251120651","","","","","No","","","No","","360","40","","","","","","","","","","","","","","","DRAFT","","","","paprika","40'","HC","Joel","02/12/26 02:39 PM","","RELEASED","FREIGHT TEC","","","","Westore Frozen","02/16/26 09:42 PM","","","","","","02/16/26 03:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","400","","","","951516","0","","","","","","","HAPAG","","","AVAILABLE","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","400","26.83","COL","607E","2304 Reed Road, Houston, TX 77051, US",""
"THWK_E135135","","42000","","","02/23/26 12:00 AM","","02/12/26 02:28 PM","","EBKG15888076","","","","No","","","No","675","","","","","","","","","","","","","","","","","DRAFT","","TRI-AXLE","","Lubricants ","20'","ST","Joel","02/12/26 02:27 PM","","","BEYOND 3PL FREIGHT BROKER LLC","","","","FLOWCHEM LLC","","","","","","","","","","","","","","false","","","","","","","","No","","EXPORT","","","","","","Yes","","","","","0","","","","BAYPORT TERMINAL","","675","","","","D26210008","0","","","","","","BAYPORT TERMINAL","MSC","","","AVAILABLE","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","675","154.8","","","20333 Blinka Road, Waller, TX 77484, US",""
"THWK_E135134","","42000","","","02/23/26 12:00 AM","","02/12/26 02:28 PM","","EBKG15888076","","","","No","","","No","675","","","","","","","","","","","","","","","","","DRAFT","","TRI-AXLE","","Lubricants ","20'","ST","Joel","02/12/26 02:27 PM","","","BEYOND 3PL FREIGHT BROKER LLC","","","","FLOWCHEM LLC","","","","","","","","","","","","","","false","","","","","","","","No","","EXPORT","","","","","","Yes","","","","","0","","","","BAYPORT TERMINAL","","675","","","","D26210008","0","","","","","","BAYPORT TERMINAL","MSC","","","AVAILABLE","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","675","154.8","","","20333 Blinka Road, Waller, TX 77484, US",""
"THWK_E135133","","42000","","","02/23/26 12:00 AM","","02/12/26 02:28 PM","","EBKG15888076","","","","No","","","No","675","","","","","","","","","","","","","","","","","DRAFT","","TRI-AXLE","","Lubricants ","20'","ST","Joel","02/12/26 02:27 PM","","","BEYOND 3PL FREIGHT BROKER LLC","","","","FLOWCHEM LLC","","","","","","","","","","","","","","false","","","","","","","","No","","EXPORT","","","","","","Yes","","","","","0","","","","BAYPORT TERMINAL","","675","","","","D26210008","0","","","","","","BAYPORT TERMINAL","MSC","","","AVAILABLE","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","675","154.8","","","20333 Blinka Road, Waller, TX 77484, US",""
"THWK_E135132","","42000","","","02/23/26 12:00 AM","","02/12/26 02:28 PM","","EBKG15888076","","","","No","","","No","675","","","","","","","","","","","","","","","","","DRAFT","","TRI-AXLE","","Lubricants ","20'","ST","Joel","02/12/26 02:27 PM","","","BEYOND 3PL FREIGHT BROKER LLC","","","","FLOWCHEM LLC","","","","","","","","","","","","","","false","","","","","","","","No","","EXPORT","","","","","","Yes","","","","","0","","","","BAYPORT TERMINAL","","675","","","","D26210008","0","","","","","","BAYPORT TERMINAL","MSC","","","AVAILABLE","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","675","154.8","","","20333 Blinka Road, Waller, TX 77484, US",""
"THWK_M135131","02/19/26","39749","MRKU3637470","thac406","02/18/26 12:00 AM","","02/15/26 03:52 AM","263388756","","","","","No","","","No","","380","40","","","","","","","","","","","","","","","DRAFT","","","","Valves ","40'","HC","Joel","02/12/26 02:14 PM","FENCE-LINE **NO CHECK IN NEEDED**","RELEASED","ARMSTRONG TRASPORT GROUP","","","","William E William valve corpo","","Edgar Lazo","Reginald Brandon (Combo Plates)","load out PIN Number: 18309930","","02/17/26 04:23 PM","02/14/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","02/17/26 01:34 PM","WILLIAM E WILLIAM VALVE CORPO","","","No","","","","","0","","","02/20/26","BARBOURS CUT TERMINALS","","420","02/17/26 03:47 PM","02/17/26 03:45 PM","","4110415-1","0","","","","","","","MAERSK","","","ENROUTE TO DROP CONTAINER","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","420","59.63","DNV","606E","8903 Warehouse Center Drive, Humble, TX 77338, US",""
"THWK_M135130","02/19/26","39749","HASU4475762","NAPZ 225750","02/18/26 12:00 AM","","02/15/26 04:29 AM","263388756","","","","","No","","","No","","380","40","","","","","","","","","","","","","","","DRAFT","","","","Valves ","40'","HC","Joel","02/12/26 02:14 PM","FENCE-LINE **NO CHECK IN NEEDED**","RELEASED","ARMSTRONG TRASPORT GROUP","","","","William E William valve corpo","","Edgar Lazo","Ernesto Subias","load out PIN Number: 18310377","02/17/26 03:44 PM","02/17/26 03:19 PM","02/14/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","02/18/26 06:00 AM","WILLIAM E WILLIAM VALVE CORPO","","02/17/26 03:19 PM","No","","","","","0","","","02/20/26","BARBOURS CUT TERMINALS","","420","02/17/26 02:46 PM","02/17/26 02:45 PM","","4110368-1","0","","","","","","","MAERSK","AE4439228","","DROPPED","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","420","59.63","DNV","606E","8903 Warehouse Center Drive, Humble, TX 77338, US",""
"THWK_M135129","02/19/26","39749","PONU8143847","","02/19/26 12:00 AM","","02/15/26 08:44 PM","263388756","","","","","No","","","No","","380","40","","","","","","","","","","","","","","","DRAFT","","","","Valves ","40'","HC","Joel","02/12/26 02:14 PM","","RELEASED","ARMSTRONG TRASPORT GROUP","","","","William E William valve corpo","","","","","","","02/14/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","420","","","","4110396-1","0","","","","","","","MAERSK","","","AVAILABLE","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","420","38.42","DNV","606E","8903 Warehouse Center Drive, Humble, TX 77338, US",""
"THWK_M135128","02/19/26","39749","MRKU2508123","","02/19/26 12:00 AM","","02/15/26 09:57 PM","263388756","","","","","No","","","No","","380","40","","","","","","","","","","","","","","","DRAFT","","","","Valves ","40'","HC","Joel","02/12/26 02:14 PM","","RELEASED","ARMSTRONG TRASPORT GROUP","","","","William E William valve corpo","","","","","","","02/14/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","420","","","","4110379-1","0","","","","","","","MAERSK","","","AVAILABLE","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","420","38.42","DNV","606E","8903 Warehouse Center Drive, Humble, TX 77338, US",""
"THWK_M135127","02/19/26","39749","MRSU6300953","","02/19/26 12:00 AM","","02/15/26 04:21 PM","263388756","","","","","No","","","No","","380","40","","","","","","","","","","","","","","","DRAFT","","","","Valves ","40'","HC","Joel","02/12/26 02:13 PM","","RELEASED","ARMSTRONG TRASPORT GROUP","","","","William E William valve corpo","","","","","","","02/14/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","420","","","","#4110388-1","0","","","","","","","MAERSK","","","AVAILABLE","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","420","38.42","DNV","606E","8903 Warehouse Center Drive, Humble, TX 77338, US",""
"THWK_E135125","02/19/26","42000","","","02/19/26 12:00 AM","","02/12/26 02:12 PM","","EBKG15888054","","","","No","","","No","675","","","","","","","","","","","","","","","","","DRAFT","","TRI-AXLE","","Lubricants","20'","ST","Joel","02/12/26 02:11 PM","","","BEYOND 3PL FREIGHT BROKER LLC","02/24/26 04:00 PM","","","FLOWCHEM LLC","","","","","","","","","","","","","","false","","","","","","","","No","","EXPORT","bkg should reflect erd of 2/19 shortly- delivery dates still good.","","","","","Yes","","","","","0","","","","BAYPORT TERMINAL","","675","","","","D26210007","0","","","","","","BAYPORT TERMINAL","MSC","","","AVAILABLE","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","675","154.8","MCL","IV608R","20333 Blinka Road, Waller, TX 77484, US",""
"THWK_E135124","02/19/26","42000","","","02/19/26 12:00 AM","","02/12/26 02:12 PM","","EBKG15888054","","","","No","","","No","675","","","","","","","","","","","","","","","","","DRAFT","","TRI-AXLE","","Lubricants","20'","ST","Joel","02/12/26 02:11 PM","","","BEYOND 3PL FREIGHT BROKER LLC","02/24/26 04:00 PM","","","FLOWCHEM LLC","","","","","","","","","","","","","","false","","","","","","","","No","","EXPORT","bkg should reflect erd of 2/19 shortly- delivery dates still good.","","","","","Yes","","","","","0","","","","BAYPORT TERMINAL","","675","","","","D26210007","0","","","","","","BAYPORT TERMINAL","MSC","","","AVAILABLE","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","675","154.8","MGOA","IV606R","20333 Blinka Road, Waller, TX 77484, US",""
"THWK_E135123","02/19/26","42000","","","02/19/26 12:00 AM","","02/12/26 02:12 PM","","EBKG15888054","","","","No","","","No","675","","","","","","","","","","","","","","","","","DRAFT","","TRI-AXLE","","Lubricants","20'","ST","Joel","02/12/26 02:11 PM","","","BEYOND 3PL FREIGHT BROKER LLC","02/24/26 04:00 PM","","","FLOWCHEM LLC","","","","","","","","","","","","","","false","","","","","","","","No","","EXPORT","bkg should reflect erd of 2/19 shortly- delivery dates still good.","","","","","Yes","","","","","0","","","","BAYPORT TERMINAL","","675","","","","D26210007","0","","","","","","BAYPORT TERMINAL","MSC","","","AVAILABLE","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","675","154.8","MGOA","IV606R","20333 Blinka Road, Waller, TX 77484, US",""
